eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr3-100692444-100693173	chr3	100692444	100693173	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-27435227-27436057	chr1	27435227	27436057	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr10-80044316-80047012	chr10	80044316	80047012	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr17-18581740-18582278	chr17	18581740	18582278	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-100475271-100476115	chr2	100475271	100476115	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr14-98156825-98158680	chr14	98156825	98158680	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr6-35001239-35002977	chr6	35001239	35002977	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr17-3815663-3816480	chr17	3815663	3816480	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr10-120053593-120053894	chr10	120053593	120053894	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-71509276-71509803	chr2	71509276	71509803	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr4-6876196-6876731	chr4	6876196	6876731	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr22-6535266-6536368	chr22	6535266	6536368	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr13-41792409-41793750	chr13	41792409	41793750	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr6-92606735-92607910	chr6	92606735	92607910	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-23676398-23677311	chr1	23676398	23677311	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr11-66233736-66235286	chr11	66233736	66235286	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr17-12130277-12131232	chr17	12130277	12131232	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr7-96483327-96487768	chr7	96483327	96487768	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-236421262-236422786	chr2	236421262	236422786	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr9-141006556-141009199	chr9	141006556	141009199	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr5-89155689-89156060	chr5	89155689	89156060	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr14-94955580-94956586	chr14	94955580	94956586	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr20-43154005-43154953	chr20	43154005	43154953	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-17651399-17651876	chr2	17651399	17651876	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-30758455-30759213	chr1	30758455	30759213	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr11-1034414-1035500	chr11	1034414	1035500	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr16-94432818-94433217	chr16	94432818	94433217	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr10-77977764-77978354	chr10	77977764	77978354	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr3-45051902-45053007	chr3	45051902	45053007	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr8-9371451-9372287	chr8	9371451	9372287	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr22-42060205-42060865	chr22	42060205	42060865	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr5-32330659-32333012	chr5	32330659	32333012	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr14-98941032-98942090	chr14	98941032	98942090	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr8-142392303-142393795	chr8	142392303	142393795	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-231441891-231444176	chr1	231441891	231444176	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-80974671-80976246	chr1	80974671	80976246	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr8-124440713-124442215	chr8	124440713	124442215	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr9-140401923-140402448	chr9	140401923	140402448	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-3994702-3995876	chr2	3994702	3995876	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr5-51784517-51785461	chr5	51784517	51785461	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr12-175413-176599	chr12	175413	176599	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr19-60018729-60019908	chr19	60018729	60019908	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-31039850-31041881	chr2	31039850	31041881	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr19-47981388-47982523	chr19	47981388	47982523	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr13-100292093-100294007	chr13	100292093	100294007	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-24699239-24699961	chr1	24699239	24699961	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr22-35923518-35925301	chr22	35923518	35925301	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr3-131099328-131099739	chr3	131099328	131099739	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr15-40192510-40193087	chr15	40192510	40193087	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr4-75912389-75912966	chr4	75912389	75912966	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr9-35418087-35418613	chr9	35418087	35418613	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr12-57080255-57081636	chr12	57080255	57081636	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr15-82615085-82615643	chr15	82615085	82615643	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr16-592651-593065	chr16	592651	593065	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr1-7730365-7731304	chr1	7730365	7731304	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr15-46439047-46440037	chr15	46439047	46440037	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr17-1634894-1635471	chr17	1634894	1635471	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr5-7551509-7553059	chr5	7551509	7553059	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr1-160018882-160020681	chr1	160018882	160020681	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr5-179766126-179771183	chr5	179766126	179771183	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr7-136818244-136819344	chr7	136818244	136819344	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr5-40947542-40947984	chr5	40947542	40947984	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr5-70234874-70236651	chr5	70234874	70236651	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr10-98859771-98860488	chr10	98859771	98860488	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chrX-151988914-151989275	chrX	151988914	151989275	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr1-54061328-54062850	chr1	54061328	54062850	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr13-95946618-95947522	chr13	95946618	95947522	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chrX-46684989-46686257	chrX	46684989	46686257	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr1-152818623-152819411	chr1	152818623	152819411	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr2-112883935-112884930	chr2	112883935	112884930	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr11-117824298-117825705	chr11	117824298	117825705	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr9-147693095-147693929	chr9	147693095	147693929	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr12-54405032-54406744	chr12	54405032	54406744	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr12-8359565-8361466	chr12	8359565	8361466	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr7-31005663-31007203	chr7	31005663	31007203	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr16-23583924-23586236	chr16	23583924	23586236	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr22-23106916-23108461	chr22	23106916	23108461	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr2-159411559-159415671	chr2	159411559	159415671	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr10-31674379-31679874	chr10	31674379	31679874	3SEP_LR_25_3	FLED	Other
chr20-52161260-52162174	chr20	52161260	52162174	3SEP_LR_25_3	FLED	Other
chr8-126581033-126582923	chr8	126581033	126582923	3SEP_LR_25_3	FLED	Other
chr18-73156791-73157474	chr18	73156791	73157474	3SEP_LR_25_3	FLED	Other
chr4-7182461-7184739	chr4	7182461	7184739	3SEP_LR_25_3	FLED	Other
chr6-167200084-167201982	chr6	167200084	167201982	3SEP_LR_25_3	FLED	Other
chr6-168418246-168420842	chr6	168418246	168420842	3SEP_LR_25_3	FLED	Other
chr2-41860538-41862281	chr2	41860538	41862281	3SEP_LR_25_3	FLED	Other
chr14-15125940-15126710	chr14	15125940	15126710	3SEP_LR_25_3	FLED	Other
chr19-41355454-41358099	chr19	41355454	41358099	3SEP_LR_25_3	FLED	Other
chr8-87196425-87200327	chr8	87196425	87200327	3SEP_LR_25_3	FLED	Other
chr4-105948574-105949291	chr4	105948574	105949291	3SEP_LR_25_3	FLED	Other
chr1-7755334-7756526	chr1	7755334	7756526	3SEP_LR_25_3	FLED	Other
chr10-134267310-134268142	chr10	134267310	134268142	3SEP_LR_25_3	FLED	Other
chr1-226071196-226071719	chr1	226071196	226071719	3SEP_LR_25_3	FLED	Other
chrX-12446019-12446994	chrX	12446019	12446994	3SEP_LR_25_3	FLED	Other
chr4-188988212-188989506	chr4	188988212	188989506	3SEP_LR_25_3	FLED	Other
chr13-44130442-44133223	chr13	44130442	44133223	3SEP_LR_25_3	FLED	Other
chr10-46683918-46685226	chr10	46683918	46685226	3SEP_LR_25_3	FLED	Other
chr8-93494006-93496835	chr8	93494006	93496835	3SEP_LR_25_3	FLED	Other
chr5-44574338-44575842	chr5	44574338	44575842	3SEP_LR_25_3	FLED	Other
chr10-69405416-69412121	chr10	69405416	69412121	3SEP_LR_25_3	FLED	Other
chr17-60014495-60015387	chr17	60014495	60015387	3SEP_LR_25_3	FLED	Other
chr8-8636051-8638103	chr8	8636051	8638103	3SEP_LR_25_3	FLED	Other
chr5-71986299-71986617	chr5	71986299	71986617	3SEP_LR_25_3	FLED	Other
chr12-14191002-14192498	chr12	14191002	14192498	3SEP_LR_25_3	FLED	Other
chr5-175074319-175075763	chr5	175074319	175075763	3SEP_LR_25_3	FLED	Other
chr9-142694475-142700095	chr9	142694475	142700095	3SEP_LR_25_3	FLED	Other
chr17-46330330-46333301	chr17	46330330	46333301	3SEP_LR_25_3	FLED	Other
chr16-59297784-59300194	chr16	59297784	59300194	3SEP_LR_25_3	FLED	Other
chr11-91780626-91782449	chr11	91780626	91782449	3SEP_LR_25_3	FLED	Other
chr10-131339693-131340687	chr10	131339693	131340687	3SEP_LR_25_3	FLED	Other
chr22-46012214-46013253	chr22	46012214	46013253	3SEP_LR_25_3	FLED	Other
chr10-34997279-34999357	chr10	34997279	34999357	3SEP_LR_25_3	FLED	Other
chr20-59477128-59478162	chr20	59477128	59478162	3SEP_LR_25_3	FLED	Other
chr16-3218010-3218382	chr16	3218010	3218382	3SEP_LR_25_3	FLED	Other
chr3-39792435-39792834	chr3	39792435	39792834	3SEP_LR_25_3	FLED	Other
chr13-44100400-44102900	chr13	44100400	44102900	3SEP_LR_25_3	FLED	Other
chr12-131950704-131950997	chr12	131950704	131950997	3SEP_LR_25_3	FLED	Other
chr11-129437178-129440159	chr11	129437178	129440159	3SEP_LR_25_3	FLED	Other
chr12-15457310-15461474	chr12	15457310	15461474	3SEP_LR_25_3	FLED	Other
chr7-132196935-132199186	chr7	132196935	132199186	3SEP_LR_25_3	FLED	Other
chr16-3703275-3703976	chr16	3703275	3703976	3SEP_LR_25_3	FLED	Other
chr9-80175320-80176043	chr9	80175320	80176043	3SEP_LR_25_3	FLED	Other
chr18-48512037-48514071	chr18	48512037	48514071	3SEP_LR_25_3	FLED	Other
chr13-98037853-98039910	chr13	98037853	98039910	3SEP_LR_25_3	FLED	Other
chr3-159521358-159524037	chr3	159521358	159524037	3SEP_LR_25_3	FLED	Other
chr11-79182522-79185847	chr11	79182522	79185847	3SEP_LR_25_3	FLED	Other
chr10-35556678-35557777	chr10	35556678	35557777	3SEP_LR_25_3	FLED	Other
chr13-52103623-52105372	chr13	52103623	52105372	3SEP_LR_25_3	FLED	Other
chr17-11395319-11396039	chr17	11395319	11396039	3SEP_LR_25_3	FLED	Other
chr1-16800851-16801755	chr1	16800851	16801755	3SEP_LR_25_3	FLED	Other
chr12-123546597-123548590	chr12	123546597	123548590	3SEP_LR_25_3	FLED	Other
chr20-13186072-13186668	chr20	13186072	13186668	3SEP_LR_25_3	FLED	Other
chr16-10642891-10646094	chr16	10642891	10646094	3SEP_LR_25_3	FLED	Other
chr20-54253431-54254324	chr20	54253431	54254324	3SEP_LR_25_3	FLED	Other
chr3-188869905-188873729	chr3	188869905	188873729	3SEP_LR_25_3	FLED	Other
chr2-88822136-88824126	chr2	88822136	88824126	3SEP_LR_25_3	FLED	Other
chr8-140214162-140215627	chr8	140214162	140215627	3SEP_LR_25_3	FLED	Other
chr4-78152044-78154392	chr4	78152044	78154392	3SEP_LR_25_3	FLED	Other
chr10-79569747-79570860	chr10	79569747	79570860	3SEP_LR_25_3	FLED	Other
chr1-47452753-47454656	chr1	47452753	47454656	3SEP_LR_25_3	FLED	Other
chr15-70014168-70015975	chr15	70014168	70015975	3SEP_LR_25_3	FLED	Other
chr15-27267345-27269486	chr15	27267345	27269486	3SEP_LR_25_3	FLED	Other
chr19-44834573-44836098	chr19	44834573	44836098	3SEP_LR_25_3	FLED	Other
chr5-56937477-56942357	chr5	56937477	56942357	3SEP_LR_25_3	FLED	Other
chr5-43819800-43823256	chr5	43819800	43823256	3SEP_LR_25_3	FLED	Other
chr5-31608261-31611745	chr5	31608261	31611745	3SEP_LR_25_3	FLED	Other
chr19-1094592-1095599	chr19	1094592	1095599	3SEP_LR_25_3	FLED	Other
chr2-206936714-206938439	chr2	206936714	206938439	3SEP_LR_25_3	FLED	Other
chr9-2641857-2644050	chr9	2641857	2644050	3SEP_LR_25_3	FLED	Other
chr2-20695493-20696470	chr2	20695493	20696470	3SEP_LR_25_3	FLED	Other
chr13-39553105-39555212	chr13	39553105	39555212	3SEP_LR_25_3	FLED	Other
chr10-660859-661620	chr10	660859	661620	3SEP_LR_25_3	FLED	Other
chr1-246542875-246544374	chr1	246542875	246544374	3SEP_LR_25_3	FLED	Other
chr12-132482696-132486267	chr12	132482696	132486267	3SEP_LR_25_3	FLED	Other
chr20-39797223-39798336	chr20	39797223	39798336	3SEP_LR_25_3	FLED	Other
chr3-48870803-48874288	chr3	48870803	48874288	3SEP_LR_25_3	FLED	Other
chr11-27181737-27183176	chr11	27181737	27183176	3SEP_LR_25_3	FLED	Other
chr5-173472733-173475593	chr5	173472733	173475593	3SEP_LR_25_3	FLED	Other
chr12-130039321-130044220	chr12	130039321	130044220	3SEP_LR_25_3	FLED	Other
chr12-89069566-89074042	chr12	89069566	89074042	3SEP_LR_25_3	FLED	Other
chr1-29209581-29211134	chr1	29209581	29211134	3SEP_LR_25_3	FLED	Other
chr12-110160493-110161868	chr12	110160493	110161868	3SEP_LR_25_3	FLED	Other
chr9-97210668-97215407	chr9	97210668	97215407	3SEP_LR_25_3	FLED	Other
chr16-84198428-84202706	chr16	84198428	84202706	3SEP_LR_25_3	FLED	Other
chr11-12090131-12090918	chr11	12090131	12090918	3SEP_LR_25_3	FLED	Other
chr7-57865229-57869055	chr7	57865229	57869055	3SEP_LR_25_3	FLED	Other
chr6-124325217-124327077	chr6	124325217	124327077	3SEP_LR_25_3	FLED	Other
chr17-39769570-39771113	chr17	39769570	39771113	3SEP_LR_25_3	FLED	Other
chr20-41723978-41725752	chr20	41723978	41725752	3SEP_LR_25_3	FLED	Other
chr22-36463726-36464613	chr22	36463726	36464613	3SEP_LR_25_3	FLED	Other
chr2-241645932-241647663	chr2	241645932	241647663	3SEP_LR_25_3	FLED	Other
chr12-34096669-34100334	chr12	34096669	34100334	3SEP_LR_25_3	FLED	Other
chr16-77435923-77438081	chr16	77435923	77438081	3SEP_LR_25_3	FLED	Other
chr5-176743316-176744264	chr5	176743316	176744264	3SEP_LR_25_3	FLED	Other
chr14-25674281-25675270	chr14	25674281	25675270	3SEP_LR_25_3	FLED	Other
chr6-111065260-111069081	chr6	111065260	111069081	3SEP_LR_25_3	FLED	Other
chr19-8694771-8695511	chr19	8694771	8695511	3SEP_LR_25_3	FLED	Other
chr15-72541105-72542775	chr15	72541105	72542775	3SEP_LR_25_3	FLED	Other
chr3-159979694-159980245	chr3	159979694	159980245	3SEP_LR_25_3	FLED	Other
chr2-168236972-168241949	chr2	168236972	168241949	3SEP_LR_25_3	FLED	Other
chr17-83115679-83117683	chr17	83115679	83117683	3SEP_LR_25_3	FLED	Other
chr9-38217383-38218932	chr9	38217383	38218932	3SEP_LR_25_3	FLED	Other
chr3-131165557-131166369	chr3	131165557	131166369	3SEP_LR_25_3	FLED	Other
chr1-56880594-56888577	chr1	56880594	56888577	3SEP_LR_25_3	FLED	Other
chr16-94598210-94598580	chr16	94598210	94598580	3SEP_LR_25_3	FLED	Other
chr12-40614913-40616331	chr12	40614913	40616331	3SEP_LR_25_3	FLED	Other
chr5-32403029-32403522	chr5	32403029	32403522	3SEP_LR_25_3	FLED	Other
chr15-66811625-66814153	chr15	66811625	66814153	3SEP_LR_25_3	FLED	Other
chr9-136706009-136706742	chr9	136706009	136706742	3SEP_LR_25_3	FLED	Other
chr10-49639712-49642661	chr10	49639712	49642661	3SEP_LR_25_3	FLED	Other
chr16-4709746-4710061	chr16	4709746	4710061	3SEP_LR_25_3	FLED	Other
chr20-53024232-53024786	chr20	53024232	53024786	3SEP_LR_25_3	FLED	Other
chr3-72929694-72929971	chr3	72929694	72929971	3SEP_LR_25_3	FLED	Other
chr2-220629052-220632779	chr2	220629052	220632779	3SEP_LR_25_3	FLED	Other
chr1-233529977-233531022	chr1	233529977	233531022	3SEP_LR_25_3	FLED	Other
chr1-246267985-246270098	chr1	246267985	246270098	3SEP_LR_25_3	FLED	Other
chr5-5402925-5404442	chr5	5402925	5404442	3SEP_LR_25_3	FLED	Other
chr16-30070222-30073311	chr16	30070222	30073311	3SEP_LR_25_3	FLED	Other
chr20-52729656-52730634	chr20	52729656	52730634	3SEP_LR_25_3	FLED	Other
chr8-93833364-93836885	chr8	93833364	93836885	3SEP_LR_25_3	FLED	Other
chr2-103390677-103391457	chr2	103390677	103391457	3SEP_LR_25_3	FLED	Other
chr11-86493979-86496181	chr11	86493979	86496181	3SEP_LR_25_3	FLED	Other
chr17-6912548-6913824	chr17	6912548	6913824	3SEP_LR_25_3	FLED	Other
chr5-1038729-1039491	chr5	1038729	1039491	3SEP_LR_25_3	FLED	Other
chr9-104203575-104204145	chr9	104203575	104204145	3SEP_LR_25_3	FLED	Other
chr6-109018376-109019354	chr6	109018376	109019354	3SEP_LR_25_3	FLED	Other
chr9-145740107-145741268	chr9	145740107	145741268	3SEP_LR_25_3	FLED	Other
chr10-121106466-121107987	chr10	121106466	121107987	3SEP_LR_25_3	FLED	Other
chr1-53915819-53919287	chr1	53915819	53919287	3SEP_LR_25_3	FLED	Other
chr13-93467130-93469932	chr13	93467130	93469932	3SEP_LR_25_3	FLED	Other
chr8-37355723-37359061	chr8	37355723	37359061	3SEP_LR_25_3	FLED	Other
chr2-24138509-24140085	chr2	24138509	24140085	3SEP_LR_25_3	FLED	Other
chr2-204097708-204100312	chr2	204097708	204100312	3SEP_LR_25_3	FLED	Other
chr1-28282175-28285507	chr1	28282175	28285507	3SEP_LR_25_3	FLED	Other
chr8-104436487-104437964	chr8	104436487	104437964	3SEP_LR_25_3	FLED	Other
chr3-144299259-144300972	chr3	144299259	144300972	3SEP_LR_25_3	FLED	Other
chr16-56745126-56746262	chr16	56745126	56746262	3SEP_LR_25_3	FLED	Other
chr20-34738761-34739573	chr20	34738761	34739573	3SEP_LR_25_3	FLED	Other
chr18-36716258-36718191	chr18	36716258	36718191	3SEP_LR_25_3	FLED	Other
chr16-27483620-27484922	chr16	27483620	27484922	3SEP_LR_25_3	FLED	Other
chr5-5460555-5465736	chr5	5460555	5465736	3SEP_LR_25_3	FLED	Other
chr4-98397260-98398500	chr4	98397260	98398500	3SEP_LR_25_3	FLED	Other
chr14-77452057-77456209	chr14	77452057	77456209	3SEP_LR_25_3	FLED	Other
chr12-111432709-111438161	chr12	111432709	111438161	3SEP_LR_25_3	FLED	Other
chr13-110084021-110086472	chr13	110084021	110086472	3SEP_LR_25_3	FLED	Other
chr15-73543082-73544095	chr15	73543082	73544095	3SEP_LR_25_3	FLED	Other
chr17-50942511-50943629	chr17	50942511	50943629	3SEP_LR_25_3	FLED	Other
chr1-56339958-56342656	chr1	56339958	56342656	3SEP_LR_25_3	FLED	Other
chr3-115946639-115950163	chr3	115946639	115950163	3SEP_LR_25_3	FLED	Other
chr20-51734011-51735274	chr20	51734011	51735274	3SEP_LR_25_3	FLED	Other
chr3-14625291-14626518	chr3	14625291	14626518	3SEP_LR_25_3	FLED	Other
chr9-142208027-142208687	chr9	142208027	142208687	3SEP_LR_25_3	FLED	Other
chr17-32037987-32040375	chr17	32037987	32040375	3SEP_LR_25_3	FLED	Other
chr5-18135331-18136443	chr5	18135331	18136443	3SEP_LR_25_3	FLED	Other
chr16-90658945-90660063	chr16	90658945	90660063	3SEP_LR_25_3	FLED	Other
chr14-96585464-96587991	chr14	96585464	96587991	3SEP_LR_25_3	FLED	Other
chr5-2156595-2157252	chr5	2156595	2157252	3SEP_LR_25_3	FLED	Other
chr2-174051123-174052650	chr2	174051123	174052650	3SEP_LR_25_3	FLED	Other
chr22-20617699-20618213	chr22	20617699	20618213	3SEP_LR_25_3	FLED	Other
chr17-74946140-74947785	chr17	74946140	74947785	3SEP_LR_25_3	FLED	Other
chr17-11186466-11188422	chr17	11186466	11188422	3SEP_LR_25_3	FLED	Other
chr20-52278976-52281710	chr20	52278976	52281710	3SEP_LR_25_3	FLED	Other
chr1-239088655-239089863	chr1	239088655	239089863	3SEP_LR_25_3	FLED	Other
chr6-15138844-15140098	chr6	15138844	15140098	3SEP_LR_25_3	FLED	Other
chr12-91220088-91221028	chr12	91220088	91221028	3SEP_LR_25_3	FLED	Other
chr6-151240563-151243244	chr6	151240563	151243244	3SEP_LR_25_3	FLED	Other
chr16-15503721-15504369	chr16	15503721	15504369	3SEP_LR_25_3	FLED	Other
chr15-26647292-26649958	chr15	26647292	26649958	3SEP_LR_25_3	FLED	Other
chr14-18570502-18573594	chr14	18570502	18573594	3SEP_LR_25_3	FLED	Other
chr15-94125505-94126527	chr15	94125505	94126527	3SEP_LR_25_3	FLED	Other
chr12-6087941-6088769	chr12	6087941	6088769	3SEP_LR_25_3	FLED	Other
chr8-23933760-23936262	chr8	23933760	23936262	3SEP_LR_25_3	FLED	Other
chr19-18002523-18003425	chr19	18002523	18003425	3SEP_LR_25_3	FLED	Other
chr11-2966269-2967454	chr11	2966269	2967454	3SEP_LR_25_3	FLED	Other
chr7-99426742-99428636	chr7	99426742	99428636	3SEP_LR_25_3	FLED	Other
chr16-60633153-60637034	chr16	60633153	60637034	3SEP_LR_25_3	FLED	Other
chr16-92936526-92938590	chr16	92936526	92938590	3SEP_LR_25_3	FLED	Other
chr8-104246275-104248935	chr8	104246275	104248935	3SEP_LR_25_3	FLED	Other
chr1-202464884-202467621	chr1	202464884	202467621	3SEP_LR_25_3	FLED	Other
chr1-161364668-161365598	chr1	161364668	161365598	3SEP_LR_25_3	FLED	Other
chr18-7980667-7983469	chr18	7980667	7983469	3SEP_LR_25_3	FLED	Other
chr3-132935009-132936566	chr3	132935009	132936566	3SEP_LR_25_3	FLED	Other
chr5-38266259-38268729	chr5	38266259	38268729	3SEP_LR_25_3	FLED	Other
chr2-46292810-46296532	chr2	46292810	46296532	3SEP_LR_25_3	FLED	Other
chr7-56299680-56302174	chr7	56299680	56302174	3SEP_LR_25_3	FLED	Other
chr20-63557685-63558750	chr20	63557685	63558750	3SEP_LR_25_3	FLED	Other
chr2-217122786-217124200	chr2	217122786	217124200	3SEP_LR_25_3	FLED	Other
chrX-69672730-69675173	chrX	69672730	69675173	3SEP_LR_25_3	FLED	Other
chr10-128195489-128196215	chr10	128195489	128196215	3SEP_LR_25_3	FLED	Other
chr5-973733-974345	chr5	973733	974345	3SEP_LR_25_3	FLED	Other
chr20-760458-762535	chr20	760458	762535	3SEP_LR_25_3	FLED	Other
chr1-205203977-205207317	chr1	205203977	205207317	3SEP_LR_25_3	FLED	Other
chr16-76401493-76408317	chr16	76401493	76408317	3SEP_LR_25_3	FLED	Other
chr17-59044122-59049593	chr17	59044122	59049593	3SEP_LR_25_3	FLED	Other
chr16-2958235-2958622	chr16	2958235	2958622	3SEP_LR_25_3	FLED	Other
chr19-8073078-8075904	chr19	8073078	8075904	3SEP_LR_25_3	FLED	Other
chr16-93343267-93344645	chr16	93343267	93344645	3SEP_LR_25_3	FLED	Other
chr20-53392579-53393849	chr20	53392579	53393849	3SEP_LR_25_3	FLED	Other
chr3-81248642-81251590	chr3	81248642	81251590	3SEP_LR_25_3	FLED	Inverted-Repeat
chr8-67304334-67305561	chr8	67304334	67305561	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-122566708-122567712	chr2	122566708	122567712	3SEP_LR_25_3	FLED	Inverted-Repeat
chr10-123537128-123537994	chr10	123537128	123537994	3SEP_LR_25_3	FLED	Inverted-Repeat
chr13-73624117-73624895	chr13	73624117	73624895	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-219486341-219489078	chr2	219486341	219489078	3SEP_LR_25_3	FLED	Inverted-Repeat
chr5-122375943-122378564	chr5	122375943	122378564	3SEP_LR_25_3	FLED	Inverted-Repeat
chr1-243470397-243471450	chr1	243470397	243471450	3SEP_LR_25_3	FLED	Inverted-Repeat
chr11-64465802-64466959	chr11	64465802	64466959	3SEP_LR_25_3	FLED	Inverted-Repeat
chr22-32717399-32719234	chr22	32717399	32719234	3SEP_LR_25_3	FLED	Inverted-Repeat
chr6-139585164-139587532	chr6	139585164	139587532	3SEP_LR_25_3	FLED	Inverted-Repeat
