eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr17-82857864-82859348	chr17	82857864	82859348	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-33589472-33593066	chr5	33589472	33593066	3SEP_LR_25_3	FLED	Other
chr20-48894722-48898045	chr20	48894722	48898045	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-104436487-104437964	chr8	104436487	104437964	3SEP_LR_25_3	FLED	Other
chr7-42239393-42241441	chr7	42239393	42241441	3SEP_LR_25_3	FLED	Other
chr2-15703990-15706553	chr2	15703990	15706553	3SEP_LR_25_3	FLED	Other
chr2-218878882-218880356	chr2	218878882	218880356	3SEP_LR_25_3	FLED	Inverted-Repeat
chr20-39797223-39798336	chr20	39797223	39798336	3SEP_LR_25_3	FLED	Other
chr18-8424064-8429230	chr18	8424064	8429230	3SEP_LR_25_3	FLED	Other
chrX-45663098-45666975	chrX	45663098	45666975	3SEP_LR_25_3	FLED	Other
chr12-9362692-9363993	chr12	9362692	9363993	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-32370216-32370761	chr2	32370216	32370761	3SEP_LR_25_3	FLED	Both
chr19-2795819-2800822	chr19	2795819	2800822	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-29447592-29448737	chr17	29447592	29448737	3SEP_LR_25_3	FLED	Other
chr1-44412254-44414135	chr1	44412254	44414135	3SEP_LR_25_3	FLED	Other
chr10-16796939-16800455	chr10	16796939	16800455	3SEP_LR_25_3	FLED	Other
chr5-181790615-181792014	chr5	181790615	181792014	3SEP_LR_25_3	FLED	Other
chr16-91156373-91156755	chr16	91156373	91156755	3SEP_LR_25_3	FLED	Other
chr15-23975573-23977823	chr15	23975573	23977823	3SEP_LR_25_3	FLED	Other
chr10-101230661-101231791	chr10	101230661	101231791	3SEP_LR_25_3	FLED	Both
chr12-53005165-53007490	chr12	53005165	53007490	3SEP_LR_25_3	FLED	Inverted-Repeat
chr5-7004555-7006234	chr5	7004555	7006234	3SEP_LR_25_3	FLED	Other
chr18-77371472-77372729	chr18	77371472	77372729	3SEP_LR_25_3	FLED	Other
chr11-62915494-62916604	chr11	62915494	62916604	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-27160159-27161812	chr2	27160159	27161812	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-60633153-60637034	chr16	60633153	60637034	3SEP_LR_25_3	FLED	Other
chr3-132935009-132936566	chr3	132935009	132936566	3SEP_LR_25_3	FLED	Other
chr12-604052-605053	chr12	604052	605053	3SEP_LR_25_3	FLED	Other
chr16-84198428-84202706	chr16	84198428	84202706	3SEP_LR_25_3	FLED	Other
chr7-23122773-23125147	chr7	23122773	23125147	3SEP_LR_25_3	FLED	Other
chr3-13006883-13013438	chr3	13006883	13013438	3SEP_LR_25_3	FLED	Other
chr20-53024232-53024786	chr20	53024232	53024786	3SEP_LR_25_3	FLED	Other
chr2-22311372-22312917	chr2	22311372	22312917	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-239936091-239938532	chr1	239936091	239938532	3SEP_LR_25_3	FLED	Other
chr3-103131594-103134347	chr3	103131594	103134347	3SEP_LR_25_3	FLED	Other
chr13-71283839-71284407	chr13	71283839	71284407	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-64928957-64931873	chr11	64928957	64931873	3SEP_LR_25_3	FLED	Both
chr10-79569747-79570860	chr10	79569747	79570860	3SEP_LR_25_3	FLED	Other
chr8-127573775-127574384	chr8	127573775	127574384	3SEP_LR_25_3	FLED	Other
chr1-15555134-15556614	chr1	15555134	15556614	3SEP_LR_25_3	FLED	Other
chr7-68853637-68854333	chr7	68853637	68854333	3SEP_LR_25_3	FLED	Other
chr13-113147167-113147605	chr13	113147167	113147605	3SEP_LR_25_3	FLED	Other
chr14-71970622-71973299	chr14	71970622	71973299	3SEP_LR_25_3	FLED	Other
chr11-78122159-78122631	chr11	78122159	78122631	3SEP_LR_25_3	FLED	Both
chr11-65592680-65593808	chr11	65592680	65593808	3SEP_LR_25_3	FLED	Inverted-Repeat
chr1-226071196-226071719	chr1	226071196	226071719	3SEP_LR_25_3	FLED	Other
chr3-13951590-13952608	chr3	13951590	13952608	3SEP_LR_25_3	FLED	Other
chr10-33002355-33004420	chr10	33002355	33004420	3SEP_LR_25_3	FLED	Other
chr1-200589989-200591651	chr1	200589989	200591651	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-1038729-1039491	chr5	1038729	1039491	3SEP_LR_25_3	FLED	Other
chr8-134694305-134694732	chr8	134694305	134694732	3SEP_LR_25_3	FLED	Both
chr1-47452753-47454656	chr1	47452753	47454656	3SEP_LR_25_3	FLED	Other
chr3-145601301-145605494	chr3	145601301	145605494	3SEP_LR_25_3	FLED	Other
chr11-44487572-44488638	chr11	44487572	44488638	3SEP_LR_25_3	FLED	Other
chr8-25234409-25240719	chr8	25234409	25240719	3SEP_LR_25_3	FLED	Other
chr16-90773579-90776152	chr16	90773579	90776152	Circel-Seq_LR_25_3	FLED	Other
chr16-12093789-12095979	chr16	12093789	12095979	Circel-Seq_LR_25_3	FLED	Other
chr11-66863836-66864571	chr11	66863836	66864571	Circel-Seq_LR_25_3	FLED	Other
chr22-46950930-46952757	chr22	46950930	46952757	Circel-Seq_LR_25_3	FLED	Other
chr15-48274190-48275180	chr15	48274190	48275180	Circel-Seq_LR_25_3	FLED	Other
chr17-20704865-20709631	chr17	20704865	20709631	Circel-Seq_LR_25_3	FLED	Other
chr5-149419239-149420028	chr5	149419239	149420028	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr16-93877918-93879409	chr16	93877918	93879409	Circel-Seq_LR_25_3	FLED	Other
chr8-102787925-102789436	chr8	102787925	102789436	Circel-Seq_LR_25_3	FLED	Other
chr12-55766591-55768922	chr12	55766591	55768922	Circel-Seq_LR_25_3	FLED	Other
chr5-125097221-125097784	chr5	125097221	125097784	Circel-Seq_LR_25_3	FLED	Other
chr19-39684935-39686070	chr19	39684935	39686070	Circel-Seq_LR_25_3	FLED	Other
chr19-19003218-19003952	chr19	19003218	19003952	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-5531223-5532345	chr11	5531223	5532345	Circel-Seq_LR_25_3	FLED	Other
chr10-88745827-88747252	chr10	88745827	88747252	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-81421585-81421939	chr17	81421585	81421939	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-79254999-79255586	chr17	79254999	79255586	Circel-Seq_LR_25_3	FLED	Other
chr18-53488634-53489287	chr18	53488634	53489287	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-53857829-53858527	chr19	53857829	53858527	Circel-Seq_LR_25_3	FLED	Other
chr11-118178899-118179844	chr11	118178899	118179844	Circel-Seq_LR_25_3	FLED	Other
chr7-101918264-101918544	chr7	101918264	101918544	Circel-Seq_LR_25_3	FLED	Other
chr9-145679190-145679710	chr9	145679190	145679710	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-188984068-188984741	chr4	188984068	188984741	Circel-Seq_LR_25_3	FLED	Other
chr21-43900233-43900814	chr21	43900233	43900814	Circel-Seq_LR_25_3	FLED	Other
chr15-30663887-30666295	chr15	30663887	30666295	Circel-Seq_LR_25_3	FLED	Other
chr7-67800263-67801742	chr7	67800263	67801742	Circel-Seq_LR_25_3	FLED	Other
chr12-115189079-115189893	chr12	115189079	115189893	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-2862907-2864645	chr19	2862907	2864645	Circel-Seq_LR_25_3	FLED	Other
chr7-110147807-110149717	chr7	110147807	110149717	Circel-Seq_LR_25_3	FLED	Other
chr11-66233735-66235278	chr11	66233735	66235278	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-27374414-27376757	chr1	27374414	27376757	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-44646214-44648247	chr2	44646214	44648247	Circel-Seq_LR_25_3	FLED	Other
chr12-51838744-51840561	chr12	51838744	51840561	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-14277047-14278176	chr5	14277047	14278176	Circel-Seq_LR_25_3	FLED	Other
chr4-149036559-149037292	chr4	149036559	149037292	Circel-Seq_LR_25_3	FLED	Both
chrX-48558308-48559354	chrX	48558308	48559354	Circel-Seq_LR_25_3	FLED	Other
chr17-34481890-34483393	chr17	34481890	34483393	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr15-38049078-38051338	chr15	38049078	38051338	Circel-Seq_LR_25_3	FLED	Other
chr5-603818-604088	chr5	603818	604088	Circel-Seq_LR_25_3	FLED	Other
chr12-122383003-122384707	chr12	122383003	122384707	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-200653828-200654913	chr1	200653828	200654913	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-83929583-83933210	chr3	83929583	83933210	Circel-Seq_LR_25_3	FLED	Other
chr9-23891307-23892078	chr9	23891307	23892078	Circel-Seq_LR_25_3	FLED	Other
chr2-67908630-67912032	chr2	67908630	67912032	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-52383961-52384701	chr20	52383961	52384701	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-135047883-135049552	chr8	135047883	135049552	Circel-Seq_LR_25_3	FLED	Other
chr16-55768021-55770567	chr16	55768021	55770567	Circel-Seq_LR_25_3	FLED	Other
chr5-14749038-14749983	chr5	14749038	14749983	Circel-Seq_LR_25_3	FLED	Other
chr10-133220762-133221847	chr10	133220762	133221847	Circel-Seq_LR_25_3	FLED	Other
chr7-131157973-131158991	chr7	131157973	131158991	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-13818283-13820673	chr1	13818283	13820673	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-807532-810029	chr5	807532	810029	Circel-Seq_LR_25_3	FLED	Other
chr17-3628382-3629051	chr17	3628382	3629051	Circel-Seq_LR_25_3	FLED	Other
chr5-32485737-32486423	chr5	32485737	32486423	Circel-Seq_LR_25_3	FLED	Other
chr8-141701399-141702059	chr8	141701399	141702059	Circel-Seq_LR_25_3	FLED	Both
chr1-59845363-59846025	chr1	59845363	59846025	Circel-Seq_LR_25_3	FLED	Other
chr7-47948929-47951627	chr7	47948929	47951627	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-116412866-116413550	chr12	116412866	116413550	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-47121268-47122859	chr2	47121268	47122859	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-134908336-134909178	chr2	134908336	134909178	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-88711366-88712092	chr12	88711366	88712092	Circel-Seq_LR_25_3	FLED	Other
chr14-90281658-90287042	chr14	90281658	90287042	Circel-Seq_LR_25_3	FLED	Other
chr18-42860403-42861384	chr18	42860403	42861384	Circel-Seq_LR_25_3	FLED	Other
chr9-141030542-141031135	chr9	141030542	141031135	Circel-Seq_LR_25_3	FLED	Other
chr1-241488612-241489842	chr1	241488612	241489842	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-132020395-132022612	chr8	132020395	132022612	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-159508414-159509797	chr3	159508414	159509797	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-63569276-63570748	chr11	63569276	63570748	Circel-Seq_LR_25_3	FLED	Other
chr10-130238776-130241142	chr10	130238776	130241142	Circel-Seq_LR_25_3	FLED	Other
chr3-152128466-152128949	chr3	152128466	152128949	Circel-Seq_LR_25_3	FLED	Other
chr3-169597496-169598279	chr3	169597496	169598279	Circel-Seq_LR_25_3	FLED	Other
chr15-38160946-38162426	chr15	38160946	38162426	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr8-48354061-48356140	chr8	48354061	48356140	Circel-Seq_LR_25_3	FLED	Other
chr3-45036608-45037377	chr3	45036608	45037377	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr21-22164500-22165951	chr21	22164500	22165951	Circel-Seq_LR_25_3	FLED	Other
chr13-68077689-68079444	chr13	68077689	68079444	Circel-Seq_LR_25_3	FLED	Other
chrX-41640165-41640995	chrX	41640165	41640995	Circel-Seq_LR_25_3	FLED	Other
chr5-3793612-3794383	chr5	3793612	3794383	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-113679977-113682326	chr1	113679977	113682326	Circel-Seq_LR_25_3	FLED	Other
chr4-150325068-150326470	chr4	150325068	150326470	Circel-Seq_LR_25_3	FLED	Other
chr1-84102845-84104123	chr1	84102845	84104123	Circel-Seq_LR_25_3	FLED	Other
chr16-19836205-19838371	chr16	19836205	19838371	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chrX-15679469-15681792	chrX	15679469	15681792	Circel-Seq_LR_25_3	FLED	Both
chr1-245214013-245217850	chr1	245214013	245217850	Circel-Seq_LR_25_3	FLED	Other
chr5-173880913-173881521	chr5	173880913	173881521	Circel-Seq_LR_25_3	FLED	Other
chr1-227606394-227607845	chr1	227606394	227607845	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr14-97752037-97753431	chr14	97752037	97753431	Circel-Seq_LR_25_3	FLED	Other
chr5-93865859-93867528	chr5	93865859	93867528	Circel-Seq_LR_25_3	FLED	Other
chr1-109894553-109896256	chr1	109894553	109896256	Circel-Seq_LR_25_3	FLED	Other
chr7-156482604-156483455	chr7	156482604	156483455	Circel-Seq_LR_25_3	FLED	Other
chr1-107827452-107829080	chr1	107827452	107829080	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-36741603-36743297	chr20	36741603	36743297	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-96483316-96487750	chr7	96483316	96487750	Circel-Seq_LR_25_3	FLED	Other
chr19-18074331-18074654	chr19	18074331	18074654	Circel-Seq_LR_25_3	FLED	Other
chr13-41249566-41250271	chr13	41249566	41250271	Circel-Seq_LR_25_3	FLED	Other
chr15-38706581-38708262	chr15	38706581	38708262	Circel-Seq_LR_25_3	FLED	Both
chr3-61702526-61703648	chr3	61702526	61703648	Circel-Seq_LR_25_3	FLED	Other
chr5-133061609-133065213	chr5	133061609	133065213	Circel-Seq_LR_25_3	FLED	Other
chr9-121833945-121835138	chr9	121833945	121835138	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-4202880-4203540	chr19	4202880	4203540	Circel-Seq_LR_25_3	FLED	Other
chr9-14260865-14261218	chr9	14260865	14261218	Circel-Seq_LR_25_3	FLED	Other
chr3-154273441-154275607	chr3	154273441	154275607	Circel-Seq_LR_25_3	FLED	Other
chr1-190948053-190950575	chr1	190948053	190950575	Circel-Seq_LR_25_3	FLED	Both
chr17-49055651-49057374	chr17	49055651	49057374	Circel-Seq_LR_25_3	FLED	Both
chr7-54261011-54263309	chr7	54261011	54263309	Circel-Seq_LR_25_3	FLED	Other
chr12-4217847-4219562	chr12	4217847	4219562	Circel-Seq_LR_25_3	FLED	Other
chr5-163994359-163997605	chr5	163994359	163997605	Circel-Seq_LR_25_3	FLED	Other
chr10-1242643-1244748	chr10	1242643	1244748	Circel-Seq_LR_25_3	FLED	Other
chr7-6544028-6544524	chr7	6544028	6544524	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-55291004-55291761	chr8	55291004	55291761	Circel-Seq_LR_25_3	FLED	Other
chr3-27274389-27275824	chr3	27274389	27275824	Circel-Seq_LR_25_3	FLED	Other
chr2-164051091-164054342	chr2	164051091	164054342	Circel-Seq_LR_25_3	FLED	Both
chr7-27951212-27951788	chr7	27951212	27951788	Circel-Seq_LR_25_3	FLED	Other
chr7-51749882-51750858	chr7	51749882	51750858	Circel-Seq_LR_25_3	FLED	Other
chr1-5792920-5794401	chr1	5792920	5794401	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-125518385-125525823	chr7	125518385	125525823	Circel-Seq_LR_25_3	FLED	Other
chr10-99530920-99531699	chr10	99530920	99531699	Circel-Seq_LR_25_3	FLED	Other
chr3-58657992-58658864	chr3	58657992	58658864	Circel-Seq_LR_25_3	FLED	Other
chr8-4086833-4087818	chr8	4086833	4087818	Circel-Seq_LR_25_3	FLED	Other
chr19-402964-403998	chr19	402964	403998	Circel-Seq_LR_25_3	FLED	Other
chr17-36971802-36973315	chr17	36971802	36973315	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-33470437-33473843	chr17	33470437	33473843	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chrX-88026749-88028814	chrX	88026749	88028814	Circel-Seq_LR_25_3	FLED	Other
chr1-214027026-214028987	chr1	214027026	214028987	Circel-Seq_LR_25_3	FLED	Other
chr12-94311263-94314182	chr12	94311263	94314182	Circel-Seq_LR_25_3	FLED	Other
chr10-14594866-14595412	chr10	14594866	14595412	Circel-Seq_LR_25_3	FLED	Other
chr1-147709476-147710631	chr1	147709476	147710631	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr5-143585858-143589329	chr5	143585858	143589329	Circel-Seq_LR_25_3	FLED	Other
chr21-29904388-29904923	chr21	29904388	29904923	Circel-Seq_LR_25_3	FLED	Other
chr6-109945239-109946793	chr6	109945239	109946793	Circel-Seq_LR_25_3	FLED	Other
chr17-17145831-17146845	chr17	17145831	17146845	Circel-Seq_LR_25_3	FLED	Other
chr19-37500874-37502019	chr19	37500874	37502019	Circel-Seq_LR_25_3	FLED	Other
chr17-83246130-83249030	chr17	83246130	83249030	Circel-Seq_LR_25_3	FLED	Other
chr5-11857480-11858780	chr5	11857480	11858780	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-31849636-31851138	chr10	31849636	31851138	Circel-Seq_LR_25_3	FLED	Other
chr15-75463428-75464600	chr15	75463428	75464600	Circel-Seq_LR_25_3	FLED	Other
chr3-11366317-11368590	chr3	11366317	11368590	Circel-Seq_LR_25_3	FLED	Other
chr19-13749666-13750730	chr19	13749666	13750730	Circel-Seq_LR_25_3	FLED	Other
chr1-5748730-5749520	chr1	5748730	5749520	Circel-Seq_LR_25_3	FLED	Other
chr5-46406407-46408335	chr5	46406407	46408335	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-46148123-46148449	chr2	46148123	46148449	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-140750289-140750667	chr7	140750289	140750667	Circel-Seq_LR_25_3	FLED	Other
chr5-128823104-128824042	chr5	128823104	128824042	Circel-Seq_LR_25_3	FLED	Other
chr5-158302132-158304602	chr5	158302132	158304602	Circel-Seq_LR_25_3	FLED	Other
chr2-232901810-232903215	chr2	232901810	232903215	Circel-Seq_LR_25_3	FLED	Other
chr7-108821539-108822546	chr7	108821539	108822546	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr14-31118315-31121322	chr14	31118315	31121322	Circel-Seq_LR_25_3	FLED	Other
chr4-39524259-39526168	chr4	39524259	39526168	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-33319410-33322297	chr10	33319410	33322297	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr15-61848652-61849404	chr15	61848652	61849404	Circel-Seq_LR_25_3	FLED	Other
chr3-146274355-146276064	chr3	146274355	146276064	Circel-Seq_LR_25_3	FLED	Other
chr4-602474-604268	chr4	602474	604268	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-167478444-167479218	chr4	167478444	167479218	Circel-Seq_LR_25_3	FLED	Other
chr5-56741996-56742604	chr5	56741996	56742604	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-45439348-45441427	chr12	45439348	45441427	Circel-Seq_LR_25_3	FLED	Other
chr12-131443268-131444184	chr12	131443268	131444184	Circel-Seq_LR_25_3	FLED	Both
chr11-7522655-7524346	chr11	7522655	7524346	Circel-Seq_LR_25_3	FLED	Other
chr19-34560011-34564441	chr19	34560011	34564441	Circel-Seq_LR_25_3	FLED	Other
chr17-28305785-28307120	chr17	28305785	28307120	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-5603645-5606348	chr5	5603645	5606348	Circel-Seq_LR_25_3	FLED	Other
chr14-25434434-25438392	chr14	25434434	25438392	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-163270335-163272673	chr5	163270335	163272673	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-32618545-32619903	chr9	32618545	32619903	Circel-Seq_LR_25_3	FLED	Other
chr12-130041261-130043986	chr12	130041261	130043986	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-44998766-44999531	chr11	44998766	44999531	Circel-Seq_LR_25_3	FLED	Other
chr2-46685983-46688647	chr2	46685983	46688647	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-16141046-16141470	chr12	16141046	16141470	Circel-Seq_LR_25_3	FLED	Other
chr17-46704195-46707115	chr17	46704195	46707115	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-183969803-183972706	chr3	183969803	183972706	Circel-Seq_LR_25_3	FLED	Other
chr15-25775606-25778656	chr15	25775606	25778656	Circel-Seq_LR_25_3	FLED	Other
chr10-81055892-81057469	chr10	81055892	81057469	Circel-Seq_LR_25_3	FLED	Other
chr2-242170271-242170965	chr2	242170271	242170965	Circel-Seq_LR_25_3	FLED	Other
chr1-19634941-19642136	chr1	19634941	19642136	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr4-87649280-87650272	chr4	87649280	87650272	Circel-Seq_LR_25_3	FLED	Other
chr13-79127337-79129871	chr13	79127337	79129871	Circel-Seq_LR_25_3	FLED	Other
chr22-21347264-21349634	chr22	21347264	21349634	Circel-Seq_LR_25_3	FLED	Other
chr8-134660262-134661444	chr8	134660262	134661444	Circel-Seq_LR_25_3	FLED	Other
chr7-50746232-50748331	chr7	50746232	50748331	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-31421609-31423657	chr1	31421609	31423657	Circel-Seq_LR_25_3	FLED	Other
chr5-18274386-18275045	chr5	18274386	18275045	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-63765478-63767420	chr10	63765478	63767420	Circel-Seq_LR_25_3	FLED	Other
chr5-177954088-177955036	chr5	177954088	177955036	Circel-Seq_LR_25_3	FLED	Other
chr4-55541259-55545487	chr4	55541259	55545487	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-70466349-70467315	chr2	70466349	70467315	Circel-Seq_LR_25_3	FLED	Other
chr3-100390410-100390953	chr3	100390410	100390953	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-54505686-54507175	chr20	54505686	54507175	Circel-Seq_LR_25_3	FLED	Other
chr12-105377772-105379887	chr12	105377772	105379887	Circel-Seq_LR_25_3	FLED	Other
chr1-63791197-63796227	chr1	63791197	63796227	Circel-Seq_LR_25_3	FLED	Other
chr6-117051797-117052555	chr6	117051797	117052555	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-29405210-29407337	chr1	29405210	29407337	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-59759061-59760560	chr10	59759061	59760560	Circel-Seq_LR_25_3	FLED	Other
chr17-8226654-8227607	chr17	8226654	8227607	Circel-Seq_LR_25_3	FLED	Other
chr6-148772423-148773881	chr6	148772423	148773881	Circel-Seq_LR_25_3	FLED	Other
chr7-69060570-69062817	chr7	69060570	69062817	Circel-Seq_LR_25_3	FLED	Other
chr18-59868859-59869957	chr18	59868859	59869957	Circel-Seq_LR_25_3	FLED	Other
chr19-51625912-51626295	chr19	51625912	51626295	Circel-Seq_LR_25_3	FLED	Other
chr1-114240368-114241508	chr1	114240368	114241508	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr9-97674559-97676547	chr9	97674559	97676547	Circel-Seq_LR_25_3	FLED	Other
chr1-176482409-176485086	chr1	176482409	176485086	Circel-Seq_LR_25_3	FLED	Other
chr14-67267631-67268596	chr14	67267631	67268596	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-141876581-141877774	chr9	141876581	141877774	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr5-144319899-144322339	chr5	144319899	144322339	Circel-Seq_LR_25_3	FLED	Other
chrX-134713743-134715384	chrX	134713743	134715384	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-35259559-35260958	chr6	35259559	35260958	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-130929132-130929985	chr8	130929132	130929985	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-2486010-2487547	chr5	2486010	2487547	Circel-Seq_LR_25_3	FLED	Other
chr17-60872905-60873978	chr17	60872905	60873978	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-71568412-71571243	chr11	71568412	71571243	Circel-Seq_LR_25_3	FLED	Other
chr1-204134587-204135003	chr1	204134587	204135003	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-130228983-130232109	chr11	130228983	130232109	Circel-Seq_LR_25_3	FLED	Other
chr1-37001483-37003410	chr1	37001483	37003410	Circel-Seq_LR_25_3	FLED	Both
chr3-14332071-14332862	chr3	14332071	14332862	Circel-Seq_LR_25_3	FLED	Other
chr17-39730745-39731811	chr17	39730745	39731811	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr13-47900142-47901189	chr13	47900142	47901189	Circel-Seq_LR_25_3	FLED	Other
chr10-100231464-100234049	chr10	100231464	100234049	Circel-Seq_LR_25_3	FLED	Other
chr6-168586971-168589425	chr6	168586971	168589425	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-135216593-135217701	chr5	135216593	135217701	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-154853203-154854622	chr5	154853203	154854622	Circel-Seq_LR_25_3	FLED	Other
chr21-29754497-29755674	chr21	29754497	29755674	Circel-Seq_LR_25_3	FLED	Other
chr1-3036672-3038518	chr1	3036672	3038518	Circel-Seq_LR_25_3	FLED	Other
chr3-171006738-171008948	chr3	171006738	171008948	Circel-Seq_LR_25_3	FLED	Other
chr10-78600370-78601402	chr10	78600370	78601402	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-25263650-25265413	chr1	25263650	25265413	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-110293457-110295787	chr12	110293457	110295787	Circel-Seq_LR_25_3	FLED	Other
chr17-81384005-81384429	chr17	81384005	81384429	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-99321075-99324079	chr9	99321075	99324079	Circel-Seq_LR_25_3	FLED	Other
chr9-26615762-26617259	chr9	26615762	26617259	Circel-Seq_LR_25_3	FLED	Other
chr15-99006141-99008998	chr15	99006141	99008998	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-17584656-17586328	chr1	17584656	17586328	Circel-Seq_LR_25_3	FLED	Other
chr5-10906105-10907306	chr5	10906105	10907306	Circel-Seq_LR_25_3	FLED	Both
chr8-28167771-28168271	chr8	28167771	28168271	Circel-Seq_LR_25_3	FLED	Other
chr3-198115321-198116573	chr3	198115321	198116573	Circel-Seq_LR_25_3	FLED	Other
chr2-20475353-20475724	chr2	20475353	20475724	Circel-Seq_LR_25_3	FLED	Other
chrX-40849396-40850127	chrX	40849396	40850127	Circel-Seq_LR_25_3	FLED	Other
chr1-202715558-202717130	chr1	202715558	202717130	Circel-Seq_LR_25_3	FLED	Other
chr9-14479071-14480467	chr9	14479071	14480467	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-1404146-1405233	chr5	1404146	1405233	Circel-Seq_LR_25_3	FLED	Both
chr19-58499568-58500214	chr19	58499568	58500214	Circel-Seq_LR_25_3	FLED	Both
chr10-34127391-34128202	chr10	34127391	34128202	Circel-Seq_LR_25_3	FLED	Other
chr10-7800982-7801582	chr10	7800982	7801582	Circel-Seq_LR_25_3	FLED	Other
chr11-65524325-65525235	chr11	65524325	65525235	Circel-Seq_LR_25_3	FLED	Other
